Name,Year,Odometer,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price_usd
'Tata Indica Vista Aura 1.3 Quadrajet',0.619048,0.018436,Diesel,Manual,0.536673,0.116115,0.077596,0.5,2100
'Maruti Swift VDI BSIV',0.714286,0.003512,Diesel,Manual,0.53071,0.116115,0.150393,0.5,6720
'Mercedes-Benz E-Class 2009-2013 E 200 CGI Avantgarde',0.857143,0.005503,Petrol,Manual,0.366726,0.218087,0.286801,0.5,36504
'Mahindra XUV500 W8 4WD',0.714286,0.017927,Diesel,Manual,0.450209,0.289356,0.201217,0.7,11484
'Fiat Avventura MULTIJET Emotion',0.761905,0.008094,Diesel,Manual,0.61121,0.116115,0.109395,0.5,5820
'Skoda Superb Elegance 1.8 TSI AT',0.809524,0.008601,Petrol,Automatic,0.408468,0.218459,0.234975,0.5,15900
'Jaguar XF 3.0 Litre S Premium Luxury',0.619048,0.009974,Diesel,Automatic,0.439475,0.440826,0.450171,0.5,19200
'Maruti Wagon R VXI BSIII',0.714286,0.012128,Petrol,Manual,0.563506,0.069594,0.062571,0.5,3600
'Hyundai Santro Xing XL eRLX Euro III',0.428571,0.006621,Petrol,Manual,0.506857,0.085969,0.150393,0.5,1188
'Toyota Corolla Altis VL',0.571429,0.010774,Petrol,Automatic,0.433214,0.218459,0.197604,0.5,6000
'Maruti Swift VXi BSIV',0.857143,0.006435,Petrol,Manual,0.480024,0.106624,0.096615,0.5,5700
'Volkswagen Polo 1.2 MPI Highline',0.761905,0.009512,Petrol,Manual,0.491055,0.106811,0.075694,0.5,6420
'Maruti SX4 ZDI',0.619048,0.012282,Diesel,Manual,0.641026,0.116115,0.103842,0.5,4200
'Maruti Baleno Delta 1.2',0.857143,0.007667,Petrol,Manual,0.638044,0.106624,0.093001,0.5,6540
'Tata Tigor 1.2 Revotron XTA',0.952381,0.000128,Petrol,Automatic,0.605247,0.106997,0.094713,0.5,8220
'Maruti Swift Dzire AMT ZDI',0.857143,0.00842,Diesel,Automatic,0.792785,0.116115,0.075694,0.5,8760
'Tata Indica GLS BS IV',0.428571,0.016743,Petrol,Manual,0.456172,0.10588,0.059148,0.5,1500
'Maruti SX4 S Cross DDiS 320 Zeta',0.809524,0.011205,Diesel,Manual,0.676804,0.181243,0.159376,0.5,9900
'Maruti Swift VXI BSIII',0.47619,0.009974,Petrol,Manual,0.480024,0.125419,0.102701,0.5,3252
'Hyundai Xcent 1.2 Kappa SX',0.857143,0.004897,Petrol,Manual,0.569469,0.106624,0.090909,0.5,4320
'Hyundai i20 1.2 Magna',0.571429,0.009974,Petrol,Manual,0.55158,0.106624,0.087105,0.5,3600
'Maruti Celerio VXI AT',0.857143,0.003297,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,5580
'Mercedes-Benz New C-Class C 220 CDI Elegance AT',0.571429,0.005974,Diesel,Automatic,0.442457,0.282657,0.258273,0.5,11400
'Maruti Swift Dzire VXi',0.619048,0.008909,Petrol,Manual,0.521765,0.125419,0.098136,0.5,3540
'Volkswagen Vento Petrol Trendline',0.619048,0.008897,Petrol,Manual,0.44842,0.181243,0.131989,0.5,3600
'Maruti Swift ZDi',0.809524,0.008897,Diesel,Manual,0.751342,0.116115,0.075694,0.5,7140
'Toyota Corolla Altis VL',0.47619,0.013666,Petrol,Automatic,0.433214,0.218459,0.197604,0.5,4800
'Honda Civic 2006-2010 1.8 V MT',0.47619,0.011051,Petrol,Manual,0.402504,0.218645,0.182199,0.5,3000
'Ford EcoSport 1.5 Ti VCT AT Titanium BE',0.904762,0.000251,Petrol,Automatic,0.478533,0.162821,0.144922,0.5,13644
'Fiat Linea Emotion Pack (Diesel)',0.571429,0.026444,Diesel,Manual,0.566488,0.116115,0.11183,0.5,2700
'Hyundai i10 Era',0.714286,0.007086,Petrol,Manual,0.590638,0.085969,0.064378,0.5,3720
'Volvo XC60 D5 Inscription',0.761905,0.013347,Diesel,Automatic,0.33393,0.33048,0.343857,0.5,20616
'Hyundai i20 1.2 Asta',0.952381,0.000743,Petrol,Manual,0.554562,0.106624,0.090586,0.5,7800
'Honda City i DTEC S',0.761905,0.010128,Diesel,Manual,0.775194,0.162635,0.12248,0.5,6840
'Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV',0.714286,0.018282,Diesel,Manual,0.387299,0.347972,0.125143,0.8,9600
'Renault KWID RXT',0.857143,0.006897,Petrol,Manual,0.750447,0.032564,0.036326,0.5,3120
'Maruti A-Star Vxi',0.52381,0.010151,Petrol,Manual,0.566488,0.069594,0.060669,0.5,2940
'Mercedes-Benz B Class B180',0.761905,0.006446,Petrol,Automatic,0.441264,0.180685,0.164511,0.5,13884
'Maruti Wagon R LXI BS IV',0.666667,0.005436,Petrol,Manual,0.563506,0.069594,0.062571,0.5,2760
'Maruti Swift VDI BSIV',0.857143,0.006352,Diesel,Manual,0.751342,0.116115,0.075694,0.5,7080
'Honda City V MT',0.761905,0.004589,Petrol,Manual,0.500894,0.162449,0.156143,0.5,7200
'Hyundai i10 Magna Optional 1.1L',0.571429,0.004141,Petrol,Manual,0.477042,0.085969,0.061811,0.5,2340
'Toyota Etios GD SP',0.857143,0.008236,Diesel,Manual,0.703339,0.1377,0.062457,0.5,7860
'Ford Figo Diesel EXI',0.666667,0.005596,Diesel,Manual,0.596303,0.144213,0.064378,0.5,3180
'Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade',0.904762,0.002281,Diesel,Automatic,0.387597,0.43971,0.43895,0.5,83400
'Maruti Alto 800 VXI',0.761905,0.004897,Petrol,Manual,0.677996,0.032006,0.024914,0.5,2520
'Nissan Terrano XL',0.761905,0.004318,Petrol,Manual,0.394753,0.181243,0.129897,0.5,6660
'Honda Civic 2010-2013 1.8 S MT',0.666667,0.014128,Petrol,Manual,0.441264,0.218645,0.182579,0.5,4020
'Maruti Alto 800 LXI',0.714286,0.008719,Petrol,Manual,0.677996,0.032006,0.024914,0.5,1860
'Volkswagen Vento Diesel Highline',0.714286,0.009627,Diesel,Manual,0.612403,0.181243,0.131989,0.5,7080
'Land Rover Freelander 2 HSE',0.666667,0.014743,Diesel,Automatic,0.368217,0.289356,0.292012,0.5,22776
'Honda -V 2.0L 2WD MT',0.761905,0.003666,Petrol,Manual,0.408468,0.255489,0.227577,0.5,13812
'Maruti Ertiga VDI',0.857143,0.008282,Diesel,Manual,0.619261,0.116115,0.103766,0.7,9300
'Toyota Innova 2.5 GX (Diesel) 7 Seater',0.857143,0.01382,Diesel,Manual,0.387299,0.347972,0.126284,0.7,16680
'Tata Manza Aura Safire',0.571429,0.006128,Petrol,Manual,0.447227,0.138444,0.106124,0.5,1620
'Audi Q7 35 TDI Quattro Premium Plus',0.809524,0.010118,Diesel,Automatic,0.359869,0.435988,0.394066,0.7,45600
'Hyundai Verna 1.6 SX VTVT (O) AT',0.904762,0.002451,Petrol,Automatic,0.509839,0.17994,0.165843,0.5,13920
'Volkswagen Vento 1.5 Highline Plus AT 16 Alloy',0.904762,0.000528,Diesel,Automatic,0.641026,0.162635,0.141308,0.5,14700
'Honda City 1.5 S MT',0.619048,0.007974,Petrol,Manual,0.506857,0.162449,0.159376,0.5,4560
'Ford Figo Diesel Titanium',0.761905,0.008282,Diesel,Manual,0.596303,0.144213,0.064378,0.5,3900
'Honda Jazz 1.2 VX i VTEC',0.857143,0.002343,Petrol,Manual,0.557543,0.106997,0.103652,0.5,7680
'Volkswagen Polo Petrol Highline 1.2L',0.666667,0.011512,Petrol,Manual,0.491055,0.106811,0.075504,0.5,4740
'Honda City i-VTEC S',0.571429,0.011782,Petrol,Manual,0.518784,0.162449,0.158045,0.5,4284
'Honda City ZX GXi',0.333333,0.008589,Petrol,Manual,0.527728,0.162449,0.083302,0.5,1500
'Maruti Wagon R LXI CNG',0.809524,0.010743,CNG,Manual,0.781157,0.069594,0.045645,0.5,4380
'Honda -V 2.4L 4WD AT AVN',0.714286,0.00707,Petrol,Automatic,0.357782,0.32192,0.291366,0.5,15000
'BMW 5 Series 2013-2017 520d Luxury Line',0.761905,0.005358,Diesel,Automatic,0.54025,0.255117,0.29631,0.5,27600
'Ambassador Classic Nova Diesel',0.238095,0.012282,Diesel,Manual,0.381634,0.16096,0.002472,0.5,1620
'Mahindra Scorpio VLX 2.2 mHawk BSIII',0.666667,0.009625,Diesel,Manual,0.359273,0.289356,0.16318,0.8,7584
'Volkswagen Vento Diesel Comfortline',0.666667,0.005205,Diesel,Manual,0.612403,0.181243,0.131989,0.5,4080
'Maruti Zen VX',0.047619,0.010743,Petrol,Manual,0.515802,0.068664,0.049068,0.5,924
'Maruti 800 DX BSII',0.52381,0.004897,Petrol,Manual,0.480024,0.032006,0.005325,0.4,1080
'BMW 3 Series 328i Sport Line',0.714286,0.007512,Petrol,Automatic,0.435003,0.255489,0.400913,0.5,22800
'Ford Ikon 1.3 Flair',0.428571,0.006128,Petrol,Manual,0.411449,0.125605,0.068087,0.5,1320
'Chevrolet Beat LT',0.666667,0.011974,Petrol,Manual,0.554562,0.106997,0.085964,0.5,2400
'Mahindra XUV500 W4',0.761905,0.010007,Diesel,Manual,0.477042,0.289356,0.201217,0.7,11340
'Hyundai Xcent 1.1 Di Base',0.857143,0.026128,Diesel,Manual,0.72749,0.092296,0.069989,0.5,4800
'Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde',0.904762,0.005648,Diesel,Automatic,0.387597,0.282657,0.322936,0.5,38700
'Hyundai i10 Sportz',0.52381,0.009589,Petrol,Manual,0.607036,0.106624,0.085013,0.5,2520
'Toyota Corolla Altis VL AT',0.809524,0.010436,Petrol,Automatic,0.42576,0.218459,0.197471,0.5,11700
'Toyota Corolla 1.8 J',0.761905,0.006243,Petrol,Manual,0.433214,0.218459,0.197413,0.5,7560
'Audi Q3 2.0 TDI Quattro',0.714286,0.009205,Diesel,Automatic,0.516398,0.250093,0.284899,0.5,25200
'Hyundai i20 Magna Optional 1.4 CrDi',0.761905,0.001881,Diesel,Manual,0.652952,0.143655,0.103842,0.5,5580
'Mercedes-Benz New C-Class C 220d Avantgarde Edition C',0.714286,0.013359,Diesel,Automatic,0.574538,0.282657,0.253747,0.5,20400
'Maruti Ritz VDi',0.714286,0.003089,Diesel,Manual,0.6291,0.116115,0.075504,0.5,5220
'Hyundai Creta 1.6 SX Plus Diesel',0.904762,0.008033,Diesel,Manual,0.586464,0.178266,0.174971,0.5,17784
'Toyota Innova 2.5 G (Diesel) 7 Seater',0.761905,0.007205,Diesel,Manual,0.387299,0.347972,0.126284,0.7,13500
'Toyota Camry 2.5 Hybrid',0.952381,0.002679,Petrol,Automatic,0.571258,0.347972,0.23488,0.5,38400
'Audi Q5 3.0 TDI Quattro',0.952381,0.004973,Diesel,Automatic,0.394156,0.435988,0.394066,0.5,54744
'Maruti Ertiga VDI Limited Edition',0.809524,0.023513,Diesel,Manual,0.619261,0.116115,0.103766,0.7,5760
'Maruti Swift VXi BSIV',0.761905,0.008282,Petrol,Manual,0.480024,0.106624,0.096615,0.5,5400
'Hyundai i10 Sportz',0.809524,0.002574,Petrol,Manual,0.607036,0.106624,0.085013,0.5,4644
'Hyundai i10 Sportz',0.714286,0.009564,Petrol,Manual,0.607036,0.106624,0.085013,0.5,3300
'Maruti Baleno Sigma 1.2',0.952381,0.003622,Petrol,Manual,0.638044,0.106624,0.093001,0.5,7884
'Hyundai Accent Executive',0.571429,0.008024,Petrol,Manual,0.487776,0.162077,0.113161,0.5,2400
'Honda Brio S MT',0.666667,0.007666,Petrol,Manual,0.578414,0.106811,0.100038,0.5,4380
'Maruti Swift ZDi',0.857143,0.00855,Diesel,Manual,0.682767,0.116115,0.075694,0.5,8340
'Mahindra XUV500 W8 2WD',0.714286,0.006589,Diesel,Manual,0.477042,0.289356,0.201217,0.7,8400
'Mercedes-Benz E-Class E250 CDI Avantgrade',0.761905,0.006128,Diesel,Automatic,0.387597,0.282657,0.317421,0.5,28800
'Land Rover Freelander 2 TD4 S',0.571429,0.019205,Diesel,Automatic,0,0.289356,0.153671,0.5,13200
'Mercedes-Benz New C-Class C 220 CDI Avantgarde',0.857143,0.007965,Diesel,Automatic,0.574538,0.282657,0.258273,0.5,39000
'Hyundai i20 Asta 1.4 CrDi',0.809524,0.007197,Diesel,Manual,0.634168,0.143655,0.103766,0.5,7740
'Skoda Octavia Elegance 2.0 TDI AT',0.809524,0.003512,Diesel,Automatic,0.575432,0.250093,0.203119,0.5,18900
'Honda City 1.5 S MT',0.761905,0.008366,Petrol,Manual,0.506857,0.162449,0.159376,0.5,6600
'Toyota Fortuner 4x2 AT',0.809524,0.007902,Diesel,Automatic,0.37418,0.438779,0.25542,0.7,22836
'Audi Q3 2.0 TDI Quattro',0.714286,0.006897,Diesel,Automatic,0.516398,0.250093,0.284899,0.5,18300
'Maruti Alto K10 2010-2014 VXI',0.666667,0.007051,Petrol,Manual,0.623733,0.069594,0.062571,0.5,2880
'Tata Indigo eCS LX BSIV',0.619048,0.019051,Diesel,Manual,0.686643,0.143655,0.066185,0.5,2760
'Audi A4 2.0 TDI 177 Bhp Premium Plus',0.761905,0.011881,Diesel,Automatic,0.510137,0.250093,0.266508,0.5,17220
'Maruti Alto 800 2016-2019 CNG LXI',0.952381,0.001605,CNG,Manual,0.997018,0.032006,0.011601,0.4,4200
'Hyundai Santro GLS I - Euro II',0.52381,0.013666,Petrol,Manual,0,0.06978,0.150393,0.5,1920
'Hyundai Grand i10 Sportz',0.904762,0.002608,Petrol,Manual,0.563506,0.106624,0.090909,0.5,6480
'Volkswagen Polo Petrol Highline 1.2L',0.714286,0.005666,Petrol,Manual,0.491055,0.106811,0.075504,0.5,6120
'Maruti Wagon R LXI Minor',0.380952,0.009974,Petrol,Manual,0.563506,0.081317,0.062381,0.5,1800
'Honda City 1.5 V MT',0.619048,0.010128,Petrol,Manual,0.506857,0.162449,0.159376,0.5,5880
'Honda Civic 2010-2013 1.8 S MT',0.571429,0.013205,Petrol,Manual,0.441264,0.218645,0.182579,0.5,3480
'Honda City 1.5 EXI',0.333333,0.015118,Petrol,Manual,0.387597,0.161705,0.125143,0.5,1380
'Hyundai i20 1.2 Magna',0.571429,0.002743,Petrol,Manual,0.55158,0.106624,0.087105,0.5,2760
'Hyundai Grand i10 Di Sportz Celebration Edition',0.952381,0.005369,Diesel,Manual,0.715564,0.092296,0.068087,0.5,7188
'Volkswagen Vento Petrol Highline AT',0.619048,0.006435,Petrol,Automatic,0.429338,0.181243,0.131989,0.5,4080
'Hyundai i10 Sportz 1.2',0.52381,0.006128,Petrol,Manual,0.607036,0.106624,0.085013,0.5,2040
'Hyundai i20 Asta',0.52381,0.006589,Petrol,Manual,0.506857,0.106624,0.087105,0.5,2388
'Chevrolet Beat LS',0.666667,0.009974,Petrol,Manual,0.554562,0.106997,0.085964,0.5,3000
'Volkswagen Polo Diesel Highline 1.2L',0.714286,0.011359,Diesel,Manual,0.65802,0.106997,0.075504,0.5,5820
'Ford Figo Petrol LXI',0.571429,0.00785,Petrol,Manual,0.465116,0.106438,0.068087,0.5,3180
'Audi TT 2.0 TFSI',0.761905,0.002168,Petrol,Automatic,0.29517,0.25307,0.330164,0.2,32820
'Honda City i DTEC VX',0.809524,0.01018,Diesel,Manual,0.74836,0.162635,0.12248,0.5,8280
'Ford Figo Diesel Titanium',0.714286,0.013851,Diesel,Manual,0.596303,0.144213,0.064378,0.5,4200
'Toyota Innova 2.5 ZX Diesel 7 Seater',0.809524,0.008875,Diesel,Manual,0.387299,0.347972,0.126284,0.7,15000
'Maruti Ciaz 1.4 AT Alpha',0.904762,0.004897,Petrol,Automatic,0.570066,0.139375,0.108216,0.5,11040
'Hyundai Grand i10 AT Asta',0.809524,0.004532,Petrol,Automatic,0.563506,0.106624,0.090909,0.5,5880
'Ford EcoSport 1.0 Ecoboost Titanium Plus BE',0.761905,0.008308,Petrol,Manual,0.56291,0.06978,0.169342,0.5,6660
'Skoda Octavia Ambition 1.8 TSI AT',0.761905,0.007666,Petrol,Automatic,0.438283,0.218459,0.272727,0.5,16200
'Fiat Linea Emotion (Diesel)',0.571429,0.022282,Diesel,Manual,0.608229,0.116115,0.109357,0.5,3120
'Maruti Swift Lxi BSIII',0.809524,0.011974,Petrol,Manual,0.480024,0.125419,0.102701,0.5,5400
'Land Rover Discovery 4 TDV6 SE',0.714286,0.009974,Diesel,Automatic,0.351819,0.440826,0.277292,0.7,40800
'Toyota Innova 2.5 V Diesel 7-seater',0.666667,0.018436,Diesel,Manual,0.381634,0.347972,0.128946,0.7,14400
'Audi A6 2011-2015 2.0 TDI Premium Plus',0.761905,0.008813,Diesel,Automatic,0.527132,0.250093,0.266508,0.5,25872
'Hyundai i20 Magna Optional 1.2',0.714286,0.009786,Petrol,Manual,0.55158,0.106624,0.092621,0.5,4404
'Toyota Etios G',0.666667,0.009205,Petrol,Manual,0.524747,0.162263,0.103709,0.5,3720
'Tata Indigo LX',0.809524,0.011975,Diesel,Manual,0.506857,0.145329,0.068087,0.5,3480
'Mercedes-Benz M-Class ML 350 4Matic',0.761905,0.005051,Diesel,Automatic,0,0.43971,0.248764,0.5,51600
'Volkswagen Beetle 2.0',0.52381,0.00414,Petrol,Automatic,0.32737,0.25307,0.152529,0.4,19140
'Volkswagen Polo GT TDI',0.619048,0.008785,Diesel,Manual,0.587358,0.181243,0.131989,0.5,5400
'Hyundai Grand i10 Di Magna',0.761905,0.006897,Diesel,Manual,0.715564,0.092296,0.068087,0.5,4188
'Maruti Swift VDI BSIV',0.761905,0.008792,Diesel,Manual,0.751342,0.116115,0.075694,0.5,5100
'BMW 5 Series 2003-2012 525d',0.619048,0.013666,Diesel,Automatic,0.498807,0.255117,0.349563,0.5,19884
'Honda City 1.5 S MT',0.666667,0.011051,Petrol,Manual,0.506857,0.162449,0.159376,0.5,6900
'Audi A4 2.0 TDI',0.714286,0.005512,Diesel,Automatic,0.493441,0.250093,0.2155,0.5,16800
'Honda City 1.3 EXI',0.190476,0.013051,Petrol,Manual,0.387597,0.133792,0.106124,0.5,1440
'Fiat Petra 1.2 EL',0.333333,0.018436,Petrol,Manual,0.462135,0.114998,0.150393,0.5,1020
'Ford Fiesta 1.4 Duratec EXI',0.428571,0.015359,Petrol,Manual,0.494931,0.142166,0.064283,0.5,1920
'Tata Nano XTA',0.857143,0.00078,Petrol,Automatic,0.652952,0,0.006238,0.4,4320
'Maruti Eeco 5 STR With AC Plus HTR CNG',0.952381,0.003051,CNG,Manual,0.450209,0.106438,0.073792,0.5,5400
'Maruti Swift Dzire ZXi',0.714286,0.00909,Petrol,Manual,0.521765,0.125419,0.098136,0.5,6348
'Ford Ecosport 1.5 DV5 MT Titanium',0.761905,0.009205,Diesel,Manual,0.676804,0.162635,0.10582,0.5,6900
'Maruti Swift Dzire VXI',0.761905,0.007308,Petrol,Manual,0.569469,0.106624,0.098136,0.5,6864
'Hyundai i10 Sportz AT',0.761905,0.009438,Petrol,Automatic,0.505367,0.106624,0.085013,0.5,5268
'Mahindra XUV500 W6 2WD',0.857143,0.009658,Diesel,Manual,0.450209,0.289356,0.201217,0.7,13260
'Hyundai i20 Magna 1.4 CrDi',0.809524,0.010254,Diesel,Manual,0.672033,0.143655,0.103709,0.5,5796
'Hyundai i20 Asta 1.4 CrDi',0.666667,0.016436,Diesel,Manual,0.634168,0.143655,0.103766,0.5,5400
'BMW 7 Series 730Ld',0.619048,0.008435,Diesel,Automatic,0.490757,0.440826,0.425637,0.5,23400
'Skoda Rapid 1.6 MPI AT Style Plus',0.904762,0.003666,Petrol,Automatic,0.426357,0.181243,0.131837,0.5,10500
'Honda City i VTEC VX',0.857143,0.00833,Petrol,Manual,0.518784,0.162449,0.158045,0.5,10080
'Hyundai Xcent 1.2 Kappa SX',0.857143,0.001543,Petrol,Manual,0.569469,0.106624,0.090909,0.5,5988
'Honda City i DTec E',0.857143,0.003718,Diesel,Manual,0.775194,0.162635,0.12248,0.5,9816
'Honda Brio S Option MT',0.666667,0.012128,Petrol,Manual,0.548599,0.106811,0.100038,0.5,3480
'Maruti Ciaz ZDi Plus SHVS',0.809524,0.006205,Diesel,Manual,0.837507,0.116115,0.103271,0.5,8520
'Maruti Swift Dzire VDI Optional',0.857143,0.003512,Diesel,Manual,0.792785,0.116115,0.075694,0.5,8460
'Honda -V 2.4L 4WD AT',0.809524,0.009674,Petrol,Automatic,0.330948,0.32192,0.236972,0.5,21000
'Toyota Corolla Altis 2008-2013 1.8 VL AT',0.47619,0.011974,Petrol,Automatic,0.433214,0.217715,0.197604,0.5,4092
'Maruti Baleno Vxi',0.333333,0.010743,Petrol,Manual,0,0.179754,0.150393,0.5,1560
'Honda City 1.5 V MT',0.666667,0.010165,Petrol,Manual,0.506857,0.162449,0.159376,0.5,6816
'Mahindra Scorpio LX BS IV',0.428571,0.011376,Diesel,Manual,0.359273,0.289356,0.16318,0.9,4920
'Skoda Laura 1.8 TSI Ambiente',0.619048,0.013462,Petrol,Manual,0.399523,0.218459,0.23507,0.5,4800
'BMW 3 Series 320d Sport Line',0.809524,0.001512,Diesel,Automatic,0.56291,0.255117,0.284899,0.5,36000
'Maruti SX4 Zxi BSIII',0.428571,0.009588,Petrol,Manual,0.447227,0.17901,0.134043,0.5,2160
'Maruti Ciaz VXi Plus',0.809524,0.006838,Petrol,Manual,0.618068,0.139375,0.108216,0.5,8316
'Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel',0.666667,0.010211,Diesel,Automatic,0.304114,0.696502,0.52073,0.7,84000
'Toyota Innova 2.5 G (Diesel) 7 Seater BS IV',0.714286,0.009205,Diesel,Manual,0.387299,0.347972,0.125143,0.7,9480
'Hyundai Santro Xing GL',0.619048,0.00318,Petrol,Manual,0,0.085969,0.052872,0.5,3336
'Hyundai Santa Fe 4WD AT',0.761905,0.016897,Diesel,Automatic,0.387895,0.293078,0.304488,0.7,17280
'Mercedes-Benz New C-Class C250 Avantgarde',0.619048,0.006897,Petrol,Automatic,0.35003,0.218087,0.288703,0.5,16200
'Maruti Wagon R LXI CNG',0.761905,0.006128,CNG,Manual,0.793083,0.069594,0.045569,0.5,3780
'Maruti Alto LXi',0.666667,0.007514,Petrol,Manual,0.587358,0.032006,0.023013,0.5,3456
'Maruti Alto 800 2016-2019 LXI',0.857143,0.004743,Petrol,Manual,0.736434,0.032006,0.024914,0.5,2580
'Nissan Sunny 2011-2014 XV',0.714286,0.001204,Petrol,Manual,0.505367,0.162635,0.120768,0.5,4500
'Maruti Alto 800 2016-2019 VXI',1,0,Petrol,Manual,0.736434,0.032006,0.024914,0.5,4320
'Honda Mobilio S i DTEC',0.809524,0.007666,Diesel,Manual,0.721527,0.162635,0.12248,0.7,5640
'Tata Manza Aqua Quadrajet',0.571429,0.015363,Diesel,Manual,0.560525,0.116115,0.106124,0.5,1920
'Chevrolet Optra Magnum 2.0 LT',0.619048,0.01157,Diesel,Manual,0.492546,0.254373,0.170217,0.5,4008
'Honda City i VTEC CVT VX',0.857143,0.009278,Petrol,Automatic,0.536673,0.162449,0.158045,0.5,10920
'Nissan Micra XL',0.857143,0.004743,Petrol,Manual,0.549791,0.106811,0.077596,0.5,3600
'Hyundai Verna 1.6 SX',0.666667,0.010112,Diesel,Manual,0.665474,0.178266,0.1752,0.5,6900
'Hyundai Creta 1.6 VTVT E Plus',0.904762,0.004012,Petrol,Manual,0.455874,0.17994,0.165652,0.5,12900
'Maruti Wagon R VXI BS IV',0.714286,0.00962,Petrol,Manual,0.611509,0.069594,0.062457,0.5,3420
'Honda Accord 2.4 Elegance A/T',0.47619,0.01382,Petrol,Automatic,0.304114,0.32192,0.277292,0.5,7800
'Honda City 1.5 S AT',0.857143,0.005512,Petrol,Automatic,0.500894,0.162449,0.159376,0.5,11340
'Maruti Baleno Alpha 1.3',0.857143,0.007051,Diesel,Manual,0.816637,0.116115,0.075694,0.5,8100
'Honda City i DTec V',0.904762,0.011205,Diesel,Manual,0.775194,0.162635,0.12248,0.5,9300
'Hyundai i20 Era 1.4 CrDi',0.761905,0.007138,Diesel,Manual,0.672033,0.143655,0.103766,0.5,5280
'Mercedes-Benz E-Class 2015-2017 E350 Edition E',0.809524,0.006357,Diesel,Automatic,0.387597,0.43971,0.43895,0.5,50400
'Nissan Terrano XV 110 PS',0.761905,0.015941,Diesel,Manual,0.566786,0.15575,0.141308,0.5,6804
'Maruti Wagon R LXI Minor',0.52381,0.018436,Petrol,Manual,0.563506,0.069594,0.062571,0.5,2028
'Hyundai Getz 1.5 Di GVS',0.52381,0.014952,Diesel,Manual,0.509839,0.161705,0.144161,0.5,2160
'Maruti Ritz LXi',0.857143,0.009512,Petrol,Manual,0.55158,0.106624,0.098136,0.5,3840
'BMW 5 Series 520d Sport Line',1,0.0028,Diesel,Automatic,0.670244,0.255117,0.292012,0.5,55032
'Volkswagen Polo 1.2 MPI Highline',0.857143,0.009274,Petrol,Manual,0.491055,0.106811,0.075694,0.5,6120
'Maruti Swift VDI BSIV',0.714286,0.005666,Diesel,Manual,0.53071,0.116115,0.150393,0.5,5820
'Ford Figo Petrol ZXI',0.571429,0.010591,Petrol,Manual,0.465116,0.106438,0.068087,0.5,2880
'BMW 3 Series 320d Luxury Line',0.714286,0.004589,Diesel,Automatic,0.56291,0.255117,0.284899,0.5,26400
'Hyundai Verna 1.6 SX Di (O)',0.666667,0.010852,Diesel,Manual,0.665474,0.178266,0.1752,0.5,5136
'Renault Duster 85PS Diesel RxL',0.809524,0.009924,Diesel,Manual,0.60972,0.15575,0.094332,0.5,6804
'BMW X1 sDrive20d',0.714286,0.007512,Diesel,Automatic,0.508348,0.255117,0.284899,0.5,17388
'Maruti Ritz VDi',0.571429,0.010897,Diesel,Manual,0.6291,0.116115,0.075504,0.5,3600
'Hyundai i10 Era 1.1 iTech SE',0.571429,0.007974,Petrol,Manual,0.590638,0.085969,0.064378,0.5,2700
'BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater',0.857143,0.00546,Diesel,Automatic,0.476148,0.440826,0.425637,0.7,52536
'Honda City V MT Exclusive',1,0.000801,Petrol,Manual,0.500894,0.162449,0.156143,0.5,13740
'Mahindra Ssangyong Rexton RX7',0.761905,0.009974,Diesel,Automatic,0.333333,0.38556,0.284899,0.7,12600
'Ford Ecosport 1.5 DV5 MT Titanium Optional',0.809524,0.014237,Diesel,Manual,0.676804,0.162635,0.10582,0.5,8976
'Maruti Alto LXi',0.571429,0.007375,Petrol,Manual,0.587358,0.032006,0.023013,0.5,3720
'Volkswagen Polo 1.2 MPI Highline',0.619048,0.007168,Petrol,Manual,0.491055,0.106811,0.075694,0.5,3060
'Volkswagen Polo Diesel Comfortline 1.2L',0.714286,0.009512,Diesel,Manual,0.65802,0.106997,0.075504,0.5,4200
'Volkswagen Polo Diesel Highline 1.2L',0.666667,0.005385,Diesel,Manual,0.65802,0.106997,0.075504,0.5,3108
'Maruti Ertiga ZDI',0.714286,0.010743,Diesel,Manual,0.619261,0.116115,0.103842,0.7,6540
'Ford EcoSport 1.5 TDCi Ambiente',0.904762,0.004589,Diesel,Manual,0.678891,0.162635,0.122461,0.5,7200
'BMW 5 Series 523i Sedan',0.571429,0.010636,Petrol,Automatic,0.322004,0.34853,0.220236,0.5,15000
